exp_id,fold,rmse,mae,r2
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",1,1.393601975953959,1.1017102640545369,-1.6804310776970341
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",2,1.8548766260443563,1.6521302076890734,-24.37475906531526
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",3,1.783416081504212,1.4887364003915309,-2.7401494309014747
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",4,1.1414728797593792,0.9369439301490785,-4.3086403633639465
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",5,0.8815480372707449,0.7536281559562684,-6.452096142380855
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=none",0,1.3126689214037799,1.086152886710167,-2.3596890804613864
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",1,1.3682610992661142,0.9988694459724424,-1.5838369072524214
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",2,1.7922903253305489,1.5991601524701382,-22.691283580219277
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",3,1.771195948429125,1.4437809499081218,-2.6890693309108
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",4,0.7466238411713896,0.6195363598620892,-1.2712022884380092
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",5,1.0276051858814934,0.9014725237131119,-9.126026466926907
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=none",0,1.332105074052477,1.1059959469397864,-2.4599167307736547
