exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,0.940426312608553,0.0052225266426656385,0.7703541070992219,0.006121458472974407,0.42602396542698806,0.0067471962356612835,1.2828066157436007,1.0639232481837326,-3.6698410668458266
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,0.9405340983815718,0.005202597069802166,0.7696330692018164,0.006186778646396766,0.42589232031964447,0.006743282538818098,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=none|scale=False,0.9405340983815718,0.005202597069802166,0.7696330692018164,0.006186778646396766,0.42589232031964447,0.006743282538818098,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=False,0.9405340983815718,0.005202597069802166,0.7696330692018164,0.006186778646396766,0.42589232031964447,0.006743282538818098,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=False,0.9405340983815718,0.005202597069802166,0.7696330692018164,0.006186778646396766,0.42589232031964447,0.006743282538818098,1.290179253533197,1.0701469212267738,-3.7236730050897693
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,0.9405861096656458,0.005163422437303,0.7704607630650216,0.006154918690010689,0.425829012089214,0.006701932911675421,1.2847527510620824,1.066283681937342,-3.6840209694021686
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False,0.9405861096656458,0.005163422437303,0.7704607630650216,0.006154918690010689,0.425829012089214,0.006701932911675421,1.2847527510620824,1.066283681937342,-3.6840209694021686
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=True,0.9436648850865967,0.006483170431893006,0.7685605808171149,0.006837133518747552,0.4220539161918625,0.008446513297480725,1.3075349276180028,1.0891218411273522,-3.851614838337272
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,0.9437115417710864,0.006426090374194581,0.7691827953403102,0.00680182270587314,0.4219971030001659,0.008386646907494789,1.3057725031510383,1.0883953992618727,-3.838544683435952
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,0.9437265521431,0.006467611426756709,0.7685689545231984,0.006833095252444187,0.42197859497217677,0.008420134149059157,1.3074344887058689,1.0888806807981977,-3.850869508800872
