exp_id,fold,rmse,mae,r2
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,1,0.9379842974176242,0.7643372988076704,0.4291562933629087
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,2,0.9424167900941584,0.7651896604297985,0.4240134834103695
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,3,0.942802713210293,0.7714920628182612,0.4211714259989897
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,4,0.9471464457184056,0.7718381863406074,0.4182289277416402
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,5,0.9305005522280546,0.7557384903628204,0.4390699391513053
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,0,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,1,0.9378905368024204,0.7643247275241535,0.42927041037363667
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,2,0.9423908743441911,0.7651887001731694,0.42404516136318837
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,3,0.9427455260059547,0.7714783775579886,0.4212416434125791
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,4,0.947151562363777,0.7718545936807842,0.4182226420731082
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,5,0.9305299370974156,0.7557557094501675,0.4390345106568663
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,0,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,1,0.9379719112986478,0.7648577996105118,0.42917136928988
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,2,0.9422714756902835,0.7657860278544837,0.4241910962993857
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,3,0.942945811113746,0.7721177282408727,0.42099570431276256
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,4,0.9472229217125349,0.772387645301153,0.4181349753913777
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,5,0.930668826978022,0.7564024567615806,0.4388670399688318
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,0,1.2438868160788603,1.0544360347784223,-3.3907776769151967
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,1,0.937884110135809,0.76484610989517,0.42927823191802217
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,2,0.942247110603006,0.7657820312767385,0.424220874241662
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,3,0.9428841794194628,0.7721022674096528,0.421071390209278
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,4,0.9472276423559441,0.7724042632726936,0.41812917573413744
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,5,0.9306985121017798,0.7564189239750226,0.4388312429881326
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,0,1.2439606614827048,1.0544880767857054,-3.3912990239879974
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,1,0.9379842974176242,0.7643372988076704,0.4291562933629087
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,2,0.9424167900941584,0.7651896604297985,0.4240134834103695
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,3,0.942802713210293,0.7714920628182612,0.4211714259989897
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,4,0.9471464457184056,0.7718381863406074,0.4182289277416402
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,5,0.9305005522280546,0.7557384903628204,0.4390699391513053
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,0,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,1,0.9378905368024204,0.7643247275241535,0.42927041037363667
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,2,0.9423908743441911,0.7651887001731694,0.42404516136318837
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,3,0.9427455260059547,0.7714783775579886,0.4212416434125791
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,4,0.947151562363777,0.7718545936807842,0.4182226420731082
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,5,0.9305299370974156,0.7557557094501675,0.4390345106568663
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,0,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,1,0.9421950707289866,0.7676124056319784,0.42401955760144217
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,2,0.9460831334797246,0.7684391984011012,0.419523172663698
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,3,0.9463546190392612,0.7744533997458015,0.41680186420204834
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,4,0.9505601136858853,0.7745273711870638,0.41402777771642485
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,5,0.9334398237816423,0.757812397650047,0.43552060267727055
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=False,0,1.3074344887058689,1.0888806807981977,-3.850869508800872
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,1,0.9422127200791153,0.7681571347239969,0.42399797868212163
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,2,0.9459294825283943,0.7690434986001629,0.41971170487817855
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,3,0.9464852497377654,0.7751304284975382,0.41664084879336594
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,4,0.9506200991857018,0.775099532537175,0.41395381933083963
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,5,0.9336174325139883,0.7585299443412521,0.43530577145685934
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=False,0,1.3056690669665099,1.0881533090654458,-3.8377781474936734
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,1,0.9421595007237734,0.7682225266945767,0.42406304592195676
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,2,0.9458362567041266,0.7690184496142538,0.41982607955372253
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,3,0.946519365093193,0.775132635432118,0.4165987945437972
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,4,0.9505259258028503,0.775048710258724,0.41406992715916324
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,5,0.9335166605314882,0.7584916547018787,0.4354276678221898
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=target_bin_weighted|scale=True,0,1.3057725031510383,1.0883953992618727,-3.838544683435952
